cocunut,age,years_with_bank,marital_status,education,employment,gender,cust_income,current_with_bank_date,current_balance_eur,job_stability_years,address_stability_years,job_stability_missing,address_stability_missing,cust_income_log,mortgage_probability_calibrated,mortgage_prediction_calibrated
82016,67,10,W,HGH,RET,F,271.8934615,2007-03-19,2766.346154,8.73150684931507,26.161643835616438,1,0,5.609081468101503,0.00023809523809523812,0
80924,61,12,M,HGH,RET,F,212.3792308,2005-05-12,2307.692308,8.73150684931507,39.78630136986301,1,0,5.363071008920375,0.00023809523809523812,0
81350,62,5,D,HGH,RET,F,162.2220769,2011-12-09,1604.670231,8.73150684931507,15.76986301369863,1,0,5.095111708503701,0.00023809523809523812,0
81982,66,7,W,OTH,RET,M,238.3934615,2009-09-21,3880.788462,8.73150684931507,11.767123287671232,1,0,5.478108480720818,0.00023809523809523812,0
80667,35,9,M,HGH,PVE,M,171.5930769,2007-07-11,964.2379231,6.67945205479452,34.205479452054796,0,0,5.150936667184387,0.00023809523809523812,0
82721,22,2,S,HGH,PVE,F,223.0384615,2014-09-23,5058.461538,0.4657534246575342,21.15890410958904,0,0,5.411817740240745,0.00023809523809523812,0
81892,40,7,M,HGH,MISC,F,0.0,2009-07-15,309.0,8.73150684931507,23.224657534246575,1,1,0.0,0.00023809523809523812,0
81332,68,12,S,BCR,RET,F,333.2857692,2004-09-30,5295.576923,8.73150684931507,46.43835616438356,1,0,5.811996223569925,0.00023809523809523812,0
80409,25,1,M,HGH,PVE,M,212.0507692,2016-06-10,390.9800769,5.098630136986301,24.61917808219178,0,0,5.361530490359493,0.00023809523809523812,0
80314,72,5,M,HGH,RET,M,212.5196923,2012-04-27,1580.769231,8.73150684931507,7.764383561643836,1,0,5.3637290640124275,0.00023809523809523812,0
80939,66,14,W,HGH,RET,F,186.8076923,2002-07-31,2213.076923,8.73150684931507,14.104109589041096,1,0,5.235418525999219,0.00023809523809523812,0
80421,67,9,W,HGH,RET,F,271.1646154,2007-08-23,2805.865385,8.73150684931507,36.11780821917808,1,0,5.606407086910579,0.00023809523809523812,0
80705,64,11,M,HGH,RET,F,192.5581538,2005-08-04,4860.865385,8.73150684931507,60.0,1,0,5.2655780037519175,0.00023809523809523812,0
81348,59,13,M,HGH,STE,M,0.0,2003-08-26,166.3053846,39.29041095890411,57.917808219178085,0,0,0.0,0.00023809523809523812,0
82030,55,14,M,BCR,PVE,M,0.0,2003-01-21,9615.384615,6.263013698630137,26.073972602739726,0,0,0.0,0.00023809523809523812,0
81340,50,12,M,HGH,MISC,M,0.0,2005-04-12,2307.692308,28.53698630136986,42.78904109589041,0,0,0.0,0.00023809523809523812,0
81341,38,1,M,OTH,PVE,M,179.82,2015-07-30,4820.321462,1.4328767123287671,16.356164383561644,0,0,5.19750206130922,0.00023809523809523812,0
82025,66,10,M,HGH,RET,F,271.0010769,2006-10-19,5177.019231,8.73150684931507,34.78356164383562,1,0,5.605806025479336,0.00023809523809523812,0
82701,36,3,M,HGH,MISC,F,0.0,2014-03-12,7692.307692,8.73150684931507,23.224657534246575,1,1,0.0,0.00023809523809523812,0
82719,69,10,M,HGH,RET,M,224.2999231,2006-07-20,632.3076923,8.73150684931507,22.194520547945206,1,0,5.41743250611546,0.00023809523809523812,0
81363,69,12,M,BCR,RET,F,274.9936923,2004-07-29,5371.540769,8.73150684931507,48.66301369863014,1,0,5.620378011470486,0.00023809523809523812,0
82704,70,11,M,BCR,RET,F,261.5672308,2005-11-03,4521.0,11.01917808219178,39.78630136986301,0,0,5.5705071665725665,0.00023809523809523812,0
80542,67,11,D,BCR,RET,F,283.0373077,2005-10-25,4742.307692,8.73150684931507,46.706849315068496,1,0,5.649105594674406,0.00023809523809523812,0
81411,53,7,M,HGH,MISC,F,0.0,2009-09-17,1153.846154,8.73150684931507,23.224657534246575,1,1,0.0,0.00023809523809523812,0
81899,71,11,W,BCR,RET,F,350.4213077,2005-10-28,3556.730769,8.73150684931507,46.12602739726027,1,0,5.861985810511144,0.00023809523809523812,0
81235,34,6,S,HGH,PVE,M,178.7204615,2011-02-01,3768.615,5.8493150684931505,28.397260273972602,0,0,5.191402652082036,0.00023809523809523812,0
81230,21,0,S,HGH,PVE,F,263.8461538,2016-10-11,475.3846154,1.095890410958904,20.575342465753426,0,0,5.5791491057027205,0.00023809523809523812,0
82167,63,11,M,HGH,RET,M,171.2303077,2005-10-21,637.0520769,8.73150684931507,57.46027397260274,1,0,5.148832579410537,0.00023809523809523812,0
82166,62,11,W,HGH,RET,F,245.5099231,2005-10-26,1644.787,8.73150684931507,29.115068493150684,1,0,5.507402248656267,0.00023809523809523812,0
80451,63,9,W,HGH,RET,F,212.0538462,2007-11-16,2371.153846,8.73150684931507,35.78630136986301,1,0,5.361544932822159,0.00023809523809523812,0
80593,68,10,D,HGH,RET,M,277.2753846,2006-09-22,5370.663462,8.73150684931507,32.2,1,0,5.6286112154644,0.00023809523809523812,0
80249,52,12,M,BCR,MISC,M,230.7692308,2004-12-27,2307.692308,3.4876712328767123,46.79178082191781,0,0,5.445742181801522,0.00023809523809523812,0
80450,25,4,S,HGH,PVE,M,225.7521538,2013-06-13,2804.550692,3.3808219178082193,24.147945205479452,0,0,5.423857587516839,0.00023809523809523812,0
80378,63,13,W,HGH,RET,F,231.9630769,2004-01-08,382.2311538,8.73150684931507,30.367123287671234,1,0,5.450879972767939,0.00023809523809523812,0
81393,70,11,M,HGH,MISC,M,0.0,2006-06-30,1659.807692,8.73150684931507,23.224657534246575,1,1,0.0,0.00023809523809523812,0
81392,67,8,M,BCR,RET,F,234.4609231,2008-08-26,2766.346154,8.73150684931507,15.742465753424657,1,0,5.4615449680534764,0.00023809523809523812,0
81582,62,10,M,HGH,RET,F,227.4086923,2007-04-17,2450.192308,8.73150684931507,35.04109589041096,1,0,5.431136534413209,0.00023809523809523812,0
81930,62,12,D,HGH,RET,F,213.6849231,2005-04-25,5137.5,8.73150684931507,53.797260273972604,1,0,5.369171479316975,0.00023809523809523812,0
80251,68,10,M,BCR,RET,F,200.8036923,2007-05-28,3517.211538,8.73150684931507,3.347945205479452,1,0,5.307295404580667,0.00023809523809523812,0
81463,55,10,M,HGH,PVE,M,224.5772308,2007-06-08,3943.899385,4.33972602739726,53.917808219178085,0,0,5.418662587225436,0.00023809523809523812,0
80252,69,11,W,HGH,RET,F,240.1501538,2005-08-05,3280.096154,8.73150684931507,17.84931506849315,1,0,5.485419784292095,0.00023809523809523812,0
81239,64,11,M,BCR,RET,F,229.0492308,2006-02-24,3951.923077,8.73150684931507,36.83287671232877,1,0,5.4382933329749354,0.00023809523809523812,0
81241,50,10,M,HGH,STE,F,214.7615385,2007-07-02,6153.846154,20.506849315068493,49.51780821917808,0,0,5.374173809414135,0.00023809523809523812,0
81243,68,3,M,HGH,RET,F,169.0058462,2014-06-04,1975.961538,17.134246575342466,7.164383561643835,0,0,5.135832825870724,0.00023809523809523812,0
81381,58,12,S,HGH,RET,M,208.432,2004-12-22,1185.576923,8.73150684931507,57.534246575342465,1,0,5.344399104335041,0.00023809523809523812,0
80747,41,1,M,HGH,PVE,M,247.0615385,2015-08-03,4615.384615,0.8465753424657534,40.51780821917808,0,0,5.513676854496468,0.00023809523809523812,0
81227,65,3,M,BCR,RET,M,253.1503077,2013-10-09,3951.923077,8.73150684931507,16.77260273972603,1,0,5.53792585459452,0.00023809523809523812,0
80379,54,11,W,HGH,STE,M,220.8521538,2005-09-01,6538.461538,29.616438356164384,50.797260273972604,0,0,5.4020111861392985,0.00023809523809523812,0
82173,49,9,M,OTH,STE,F,117.3846154,2008-05-12,204.2331538,20.646575342465752,33.81917808219178,0,0,4.773938776507297,0.00023809523809523812,0
82640,61,4,D,HGH,PVE,F,171.2615385,2012-10-15,4384.615385,4.013698630136986,5.35068493150685,0,0,5.149013894587834,0.00023809523809523812,0
81804,55,11,M,HGH,STE,F,232.1307692,2005-10-06,2506.609462,31.742465753424657,30.235616438356164,0,0,5.451599537330478,0.00023809523809523812,0
82627,39,8,M,HGH,PVE,F,169.6939231,2009-03-17,2307.692308,4.232876712328767,21.778082191780822,0,0,5.139872029283869,0.00023809523809523812,0
81914,60,4,M,HGH,RET,F,192.5692308,2012-12-14,1274.104,8.73150684931507,14.23013698630137,1,0,5.265635230393295,0.00023809523809523812,0
82194,71,13,M,HGH,RET,M,318.1645385,2004-02-18,1185.576923,8.73150684931507,39.605479452054794,1,0,5.765706764479344,0.00023809523809523812,0
81397,67,11,M,OTH,RET,F,248.6846154,2005-10-20,4386.634615,8.73150684931507,36.06575342465754,1,0,5.5201985830528075,0.00023809523809523812,0
80052,31,4,S,HGH,PVE,M,227.5,2013-05-14,0.0,4.67945205479452,28.364383561643837,0,0,5.43153621033426,0.00023809523809523812,0
80051,65,10,M,HGH,RET,F,230.7092308,2006-10-26,5366.711538,8.73150684931507,30.78082191780822,1,0,5.445483270092322,0.00023809523809523812,0
81396,58,7,M,BCR,STE,F,200.275,2009-12-17,4615.384615,23.942465753424656,30.983561643835618,0,0,5.304672132186044,0.00023809523809523812,0
82188,39,4,M,HGH,PVE,F,245.8526154,2012-11-09,4557.394846,1.0575342465753426,38.57534246575342,0,0,5.508791459746982,0.00023809523809523812,0
80458,45,2,M,HGH,PVE,F,185.8452308,2014-11-13,2307.692308,1.6,16.77260273972603,0,0,5.230280631388458,0.00023809523809523812,0
81918,50,9,W,HGH,PVE,F,180.1557692,2007-12-26,3943.899385,2.419178082191781,27.112328767123287,0,0,5.199357264474038,0.00023809523809523812,0
80455,51,12,M,BCR,PVE,M,196.4166923,2005-04-28,2428.336769,2.4328767123287673,49.846575342465755,0,0,5.285316684214592,0.00023809523809523812,0
81395,39,11,M,BCR,PVE,M,184.6153846,2006-04-14,1185.576923,1.9123287671232876,38.602739726027394,0,0,5.22367670808061,0.00023809523809523812,0
82181,67,12,M,BCR,RET,F,288.8453846,2005-05-19,2529.230769,8.73150684931507,55.797260273972604,1,0,5.669347624250303,0.00023809523809523812,0
81575,52,14,M,BCR,STE,F,0.0,2002-07-27,4615.384615,0.7315068493150685,24.778082191780822,0,0,0.0,0.00023809523809523812,0
81921,30,9,S,HGH,MISC,M,0.0,2007-08-24,1049.579154,8.73150684931507,23.224657534246575,1,1,0.0,0.00023809523809523812,0
82745,67,5,D,BCR,RET,F,148.7211538,2012-05-28,2371.153846,19.153424657534245,4.095890410958904,0,0,5.008774589391787,0.00023809523809523812,0
81814,61,12,M,HGH,RET,M,231.3923846,2004-12-07,869.4230769,8.73150684931507,24.778082191780822,1,0,5.448427255938276,0.00023809523809523812,0
80971,26,4,S,HGH,PVE,M,250.0,2013-02-18,2307.692308,0.7342465753424657,20.775342465753425,0,0,5.5254529391317835,0.00023809523809523812,0
81255,73,12,M,BCR,RET,M,186.7615385,2005-06-21,790.3846154,8.73150684931507,9.8,1,0,5.235172745480225,0.00023809523809523812,0
81613,60,11,W,HGH,RET,F,211.6003846,2005-08-26,2818.827923,8.73150684931507,38.01917808219178,1,0,5.359414274937255,0.00023809523809523812,0
81274,31,2,M,HGH,PVE,M,192.3076923,2015-03-25,1161.865385,0.4849315068493151,30.613698630136987,0,0,5.264283180042263,0.00023809523809523812,0
80541,65,12,D,HGH,RET,F,183.4907692,2005-06-30,1572.865385,8.73150684931507,24.945205479452056,1,0,5.217599430792653,0.00023809523809523812,0
81451,68,11,S,BCR,RET,F,251.0,2005-12-19,3556.730769,8.73150684931507,36.78630136986301,1,0,5.529429087511423,0.00023809523809523812,0
81449,66,3,W,BCR,RET,M,214.5726154,2013-07-12,4979.423077,8.73150684931507,4.5479452054794525,1,0,5.373297815197712,0.00023809523809523812,0
80651,64,11,S,HGH,RET,M,193.0357692,2006-04-12,633.8812308,8.73150684931507,60.0,1,0,5.268042519387507,0.00023809523809523812,0
82123,43,2,M,HGH,PVE,F,171.8466923,2014-08-22,1346.626462,14.446575342465753,23.446575342465753,0,0,5.152405029939234,0.00023809523809523812,0
81441,56,9,M,HGH,PVE,M,182.3076923,2007-12-21,813.1933077,10.180821917808219,55.52876712328767,0,0,5.211166119595242,0.00023809523809523812,0
80687,65,9,M,BCR,RET,F,247.1635385,2007-08-22,5216.538462,8.73150684931507,36.45479452054794,1,0,5.5140879582724125,0.00023809523809523812,0
81947,55,10,M,HGH,PVE,F,202.2025385,2006-07-24,411.9183846,10.682191780821919,54.43013698630137,0,0,5.314203208244405,0.00023809523809523812,0
80884,25,1,S,HGH,PVE,M,253.8461538,2015-11-12,1392.474462,4.967123287671233,24.052054794520547,0,0,5.540660044657255,0.00023809523809523812,0
81903,32,6,M,HGH,PVE,M,184.6153846,2010-09-29,2307.692308,2.1561643835616437,31.506849315068493,0,0,5.22367670808061,0.00023809523809523812,0
81404,71,10,W,HGH,RET,F,348.7443077,2007-02-21,1975.961538,8.73150684931507,51.794520547945204,1,0,5.857202338073617,0.00023809523809523812,0
80008,74,11,M,HGH,RET,M,221.0430769,2006-05-26,790.3846154,8.73150684931507,19.972602739726028,1,0,5.402871403139026,0.00023809523809523812,0
81845,35,0,M,HGH,STE,M,217.3589231,2016-10-18,713.5603077,3.095890410958904,34.43287671232877,0,0,5.386140145137336,0.00023809523809523812,0
81846,28,0,S,OTH,PVE,F,183.2019231,2016-10-17,2307.692308,1.358904109589041,14.76986301369863,0,0,5.216032564049009,0.00023809523809523812,0
82665,49,2,M,HGH,PVE,M,210.2692308,2014-12-17,4615.384615,8.26849315068493,36.78630136986301,0,0,5.353133295466778,0.00023809523809523812,0
80274,67,10,D,BCR,RET,F,272.3944615,2007-04-20,987.9807692,8.73150684931507,24.778082191780822,1,0,5.61091566622072,0.00023809523809523812,0
80405,63,11,M,BCR,RET,F,156.2719231,2005-11-07,3025.592308,8.73150684931507,30.78082191780822,1,0,5.057976301443388,0.00023809523809523812,0
80656,44,0,M,HGH,PVE,F,240.7692308,2016-10-10,342.1184615,1.0712328767123287,20.106849315068494,0,0,5.487983679463298,0.00023809523809523812,0
82109,62,4,M,HGH,RET,M,226.4332308,2012-11-05,6569.270538,8.73150684931507,14.246575342465754,1,0,5.426856704325085,0.00023809523809523812,0
80007,64,8,W,HGH,RET,F,237.634,2009-06-10,2307.692308,8.73150684931507,38.038356164383565,1,0,5.474930997416396,0.00023809523809523812,0
81994,60,10,M,HGH,STE,F,215.3846154,2007-03-12,161.4615385,28.632876712328766,37.175342465753424,0,0,5.377057451099419,0.00023809523809523812,0
80648,34,10,S,HGH,PVE,M,171.0769231,2006-10-17,2307.692308,7.912328767123288,26.112328767123287,0,0,5.147941604162701,0.00023809523809523812,0
81937,45,8,M,HGH,MISC,M,0.0,2008-07-11,443.6051538,8.73150684931507,23.224657534246575,1,1,0.0,0.00023809523809523812,0
80645,27,1,S,HGH,PVE,M,270.3638462,2016-04-06,396.5458462,0.9917808219178083,26.427397260273974,0,0,5.603460526294365,0.00023809523809523812,0
80909,28,8,M,BCR,PVE,M,170.3353846,2009-02-26,515.9916154,0.5123287671232877,26.898630136986302,0,0,5.143622949088928,0.00023809523809523812,0
82652,33,0,M,HGH,MISC,F,177.3538462,2016-10-18,3242.761692,1.2657534246575342,16.77260273972603,0,0,5.183769477033541,0.00023809523809523812,0
81940,54,10,M,HGH,RET,M,185.2469231,2007-06-29,395.1923077,8.73150684931507,53.79178082191781,1,0,5.227073336854751,0.00023809523809523812,0
82651,46,11,M,OTH,STE,M,188.1846154,2005-09-06,4487.281077,29.016438356164382,45.413698630136984,0,0,5.242723339358131,0.00023809523809523812,0
81502,38,4,M,OTH,PVE,M,164.5846154,2012-11-27,2549.958769,3.9287671232876713,37.298630136986304,0,0,5.109482335461572,0.00018550629078962656,0
80911,65,4,M,HGH,RET,F,201.3692308,2012-10-11,2608.269231,8.73150684931507,36.45753424657534,1,0,5.310093904117704,0.0,0
82724,23,1,S,HGH,MISC,M,0.0,2015-10-24,4615.384615,8.73150684931507,23.224657534246575,1,1,0.0,0.0,0
80518,44,3,S,HGH,PVE,M,170.0153846,2014-06-03,2307.692308,3.43013698630137,43.24931506849315,0,0,5.141753520876797,0.0,0
80012,62,0,M,HGH,RET,F,256.9230769,2016-09-15,213.8438462,14.849315068493151,24.38082191780822,0,0,5.55266138891522,0.0,0
81587,29,2,S,HGH,PVE,M,169.1693077,2014-12-31,728.3707692,1.8082191780821917,28.578082191780823,0,0,5.136793869090413,0.0,0
80847,60,2,M,HGH,RET,F,155.9978462,2015-06-09,2307.692308,8.73150684931507,26.778082191780822,1,0,5.056232086782871,0.0,0
80897,69,3,D,HGH,RET,M,176.5713846,2013-12-27,395.1923077,8.73150684931507,29.367123287671234,1,0,5.179372694828658,0.0,0
80517,35,2,D,HGH,PVE,F,181.3230769,2015-02-03,3501.306231,1.989041095890411,34.62191780821918,0,0,5.20578026116624,0.0,0
81572,41,1,S,HGH,PVE,M,180.7692308,2016-04-28,2307.692308,0.473972602739726,34.45479452054794,0,0,5.2027379198946475,0.0,0
81048,28,2,S,BCR,STE,M,192.6307692,2015-06-19,2307.692308,2.8383561643835615,27.59178082191781,0,0,5.265953094032335,0.0,0
82741,65,8,M,HGH,RET,M,202.1150769,2009-05-06,790.3846154,8.73150684931507,40.61643835616438,1,0,5.31377269970608,0.0,0
82739,67,8,M,HGH,RET,F,253.2348462,2009-01-27,4742.307692,8.73150684931507,35.536986301369865,1,0,5.538258431185834,0.0,0
81021,64,0,M,HGH,RET,F,200.4193077,2016-10-11,2307.692308,8.73150684931507,46.79178082191781,1,0,5.305388843117478,0.0,0
80928,65,0,M,BCR,RET,M,269.2307692,2016-08-12,120.6153846,14.942465753424658,60.0,0,0,5.599276294690427,0.0,0
81680,25,2,S,HGH,MISC,M,0.0,2014-09-10,1538.461538,8.73150684931507,23.224657534246575,1,1,0.0,0.0,0
81688,71,0,M,HGH,RET,M,262.5392308,2016-10-18,2371.153846,8.73150684931507,41.78904109589041,1,0,5.574202240390831,0.0,0
82722,30,2,S,HGH,PVE,M,185.2461538,2015-01-15,4294.468231,9.767123287671232,29.246575342465754,0,0,5.227069206308184,0.0,0
82743,53,5,M,OTH,PVE,F,183.4615385,2012-05-04,5407.524308,10.265753424657534,36.320547945205476,0,0,5.21744097833443,0.0,0
81036,62,1,W,HGH,RET,F,238.519,2016-03-16,600.6923077,8.73150684931507,36.78630136986301,1,0,5.4786327456459025,0.0,0
81573,67,5,M,HGH,RET,M,222.2008462,2012-04-27,1194.099231,8.73150684931507,27.704109589041096,1,0,5.408072021718607,0.0,0
80612,65,7,M,BCR,RET,F,230.3008462,2010-01-04,2371.153846,8.73150684931507,60.0,1,0,5.443719227682928,0.0,0
82521,63,4,M,HGH,RET,M,199.2930769,2012-11-23,2307.692308,8.73150684931507,36.36986301369863,1,0,5.299781678419917,0.0,0
80095,68,4,W,BCR,RET,F,297.8510769,2012-11-20,761.6286154,8.73150684931507,36.78630136986301,1,0,5.699945378743777,0.0,0
80563,38,1,S,BCR,PVE,F,186.4079231,2016-01-19,2541.624077,2.515068493150685,37.16712328767123,0,0,5.233287647992764,0.0,0
80922,54,2,W,HGH,RET,F,189.2672308,2015-05-19,2307.692308,16.17808219178082,30.115068493150684,0,0,5.2484295618916335,0.0,0
81027,26,4,S,HGH,PVE,F,210.5461538,2012-09-26,4615.384615,3.2794520547945205,25.515068493150686,0,0,5.354443195956129,0.0,0
82511,68,3,M,HGH,RET,M,300.0,2014-04-08,5366.711538,17.29041095890411,44.79178082191781,0,0,5.707110264748875,0.0,0
80559,68,0,M,HGH,RET,F,264.1284615,2016-10-06,3477.692308,8.73150684931507,22.775342465753425,1,0,5.580214468905227,0.0,0
80908,69,9,M,HGH,RET,M,208.7637692,2008-06-16,4584.230769,8.73150684931507,60.0,1,0,5.345981988961499,0.0,0
82717,64,1,W,HGH,RET,M,193.6461538,2015-08-25,5137.5,15.90958904109589,60.0,0,0,5.271183314292785,0.0,0
81673,66,3,M,HGH,RET,F,200.3336154,2014-05-30,474.2307692,8.73150684931507,31.45205479452055,1,0,5.304963310259102,0.0,0
82517,69,2,M,BCR,RET,M,292.3076923,2015-03-20,4663.269231,16.34246575342466,57.38630136986301,0,0,5.681222202369801,0.0,0
82727,67,8,M,HGH,RET,M,223.7488462,2008-11-03,5335.096154,8.73150684931507,56.8,1,0,5.414983539634436,0.0,0
81032,67,0,M,HGH,RET,M,249.9215385,2016-10-12,2173.557692,8.73150684931507,35.45479452054794,1,0,5.52514029464606,0.0,0
81579,60,5,M,OTH,PVE,F,177.2629231,2011-11-25,158.6677692,5.8493150684931505,31.2,0,0,5.183259556526165,0.0,0
80846,46,4,M,HGH,PVE,F,172.925,2012-12-01,4923.076923,6.435616438356164,26.03287671232877,0,0,5.158624171809705,0.0,0
82500,29,0,M,HGH,PVE,M,0.0,2016-10-19,4615.384615,1.0136986301369864,28.035616438356165,0,0,0.0,0.0,0
80978,66,0,M,HGH,MISC,M,0.0,2016-10-11,0.0,8.73150684931507,23.224657534246575,1,1,0.0,0.0,0
82712,66,9,W,HGH,RET,F,193.5086154,2008-01-18,5137.5,8.73150684931507,46.79178082191781,1,0,5.270476457193182,0.0,0
81644,36,0,M,BCR,PVE,F,0.0,2016-10-17,4615.384615,3.6767123287671235,26.778082191780822,0,0,0.0,0.0,0
80987,68,10,W,HGH,RET,F,227.4538462,2006-07-21,3603.126385,8.73150684931507,42.78904109589041,1,0,5.431334203936717,0.0,0
80880,25,0,S,HGH,PVE,M,162.6384615,2016-10-14,1840.486385,3.095890410958904,23.898630136986302,0,0,5.097659491281484,0.0,0
80065,68,3,M,HGH,RET,F,158.6442308,2014-03-20,1738.846154,8.73150684931507,36.78630136986301,1,0,5.07294778195915,0.0,0
81642,27,3,S,HGH,PVE,M,184.1846154,2013-12-16,5258.532538,2.8465753424657536,26.720547945205478,0,0,5.2213532485671745,0.0,0
82653,34,0,M,HGH,PVE,M,193.2153846,2016-10-14,790.3846154,1.8794520547945206,33.394520547945206,0,0,5.268967773110804,0.0,0
81609,24,3,S,HGH,PVE,M,0.0,2013-12-05,2830.843385,2.8767123287671232,23.224657534246575,0,1,0.0,0.0,0
82655,60,4,S,HGH,RET,F,177.3846154,2012-12-14,479.5882308,8.73150684931507,59.78356164383562,1,0,5.183941979880239,0.0,0
80963,71,1,M,HGH,RET,M,201.7743077,2016-03-08,3754.326923,8.73150684931507,60.0,1,0,5.31209357582162,0.0,0
80961,54,0,M,HGH,PVE,M,192.3076923,2016-09-02,2307.692308,2.419178082191781,53.47945205479452,0,0,5.264283180042263,0.0,0
81651,55,3,M,HGH,PVE,M,196.0,2013-07-18,1650.197,1.5342465753424657,54.42739726027397,0,0,5.2832037287379885,0.0,0
82660,68,4,M,HGH,RET,M,151.3211538,2013-04-08,2371.153846,8.73150684931507,38.78630136986301,1,0,5.025991145856803,0.0,0
82661,60,4,M,HGH,STE,M,205.5,2012-10-04,2077.957,9.794520547945206,27.323287671232876,0,0,5.330300412401088,0.0,0
82664,33,3,S,HGH,MISC,M,0.0,2014-02-22,2307.692308,8.73150684931507,23.224657534246575,1,1,0.0,0.0,0
80996,42,2,M,HGH,PVE,M,192.3076923,2015-06-17,480.9760769,0.8657534246575342,41.73698630136986,0,0,5.264283180042263,0.0,0
80072,64,4,M,HGH,RET,M,154.0866923,2012-08-27,304.6513846,8.73150684931507,23.528767123287672,1,0,5.043984265727702,0.0,0
82582,29,2,M,HGH,PVE,F,161.0281538,2014-11-19,1796.665308,1.8986301369863015,28.53972602739726,0,0,5.087770109021734,0.0,0
80867,50,6,M,HGH,MISC,F,1.153846154,2010-08-20,4642.26,7.69041095890411,49.76712328767123,0,0,0.7672551527850958,0.0,0
80528,63,1,M,HGH,RET,M,223.5136923,2015-07-07,1975.961538,8.73150684931507,47.79178082191781,1,0,5.413936695522928,0.0,0
80531,26,0,S,HGH,PVE,M,221.7286154,2016-09-09,4615.384615,0.6767123287671233,25.731506849315068,0,0,5.405954059048763,0.0,0
81610,66,0,M,HGH,RET,M,240.45,2016-10-17,2371.153846,8.73150684931507,60.0,1,0,5.486662412319551,0.0,0
80042,67,4,W,HGH,RET,F,285.7373846,2013-05-14,4433.960231,8.73150684931507,36.36986301369863,1,0,5.65856676062147,0.0,0
82602,66,4,M,HGH,RET,M,227.8698462,2013-02-01,395.1923077,8.73150684931507,36.78630136986301,1,0,5.433153484772818,0.0,0
82623,41,0,M,OTH,STE,M,0.0,2016-10-18,4615.384615,20.101369863013698,40.21095890410959,0,0,0.0,0.0,0
82622,72,4,M,HGH,RET,M,261.5384615,2012-11-06,363.5769231,18.70958904109589,36.45479452054794,0,0,5.570397591298671,0.0,0
80050,39,0,M,HGH,MISC,M,164.0153846,2016-09-05,2288.700154,11.353424657534246,38.21095890410959,0,0,5.106038709554002,0.0,0
82632,60,1,M,HGH,MISC,F,0.0,2016-05-25,4615.384615,8.73150684931507,23.224657534246575,1,1,0.0,0.0,0
81552,66,2,W,HGH,RET,F,198.199,2014-09-13,4505.192308,16.85753424657534,31.78082191780822,0,0,5.294304325057576,0.0,0
82619,23,0,M,HGH,STE,M,0.0,2016-10-10,2307.692308,1.463013698630137,22.44109589041096,0,0,0.0,0.0,0
81631,65,7,D,HGH,RET,F,227.2137692,2009-10-05,4663.269231,8.73150684931507,41.20821917808219,1,0,5.430282773907431,0.0,0
80046,66,12,M,HGH,RET,F,188.0729231,2004-07-22,3609.949846,8.73150684931507,60.0,1,0,5.242132777151815,0.0,0
82616,23,4,S,HGH,PVE,F,190.9076923,2012-11-22,5784.385769,2.9534246575342467,21.90958904109589,0,0,5.2570144871503475,0.0,0
81621,24,1,S,HGH,PVE,M,169.0307692,2016-02-01,2307.692308,0.6767123287671233,23.224657534246575,0,1,5.135979415966707,0.0,0
80970,64,2,S,HGH,RET,F,221.7589231,2015-05-19,2608.269231,8.73150684931507,34.78356164383562,1,0,5.4060901243589115,0.0,0
82609,33,1,M,BCR,STE,F,0.0,2015-10-12,4615.384615,1.0684931506849316,23.224657534246575,0,1,0.0,0.0,0
81616,56,4,M,OTH,PVE,M,186.3923077,2012-08-30,532.4167692,4.1808219178082195,21.775342465753425,0,0,5.233204321469855,0.0,0
80604,49,4,M,HGH,PVE,M,163.8153846,2013-02-06,2892.192923,0.5726027397260274,47.84931506849315,0,0,5.104825966273577,0.0,0
82606,24,0,S,HGH,PVE,M,170.78,2016-10-10,2307.692308,0.9260273972602739,22.97808219178082,0,0,5.146214588338078,0.0,0
82603,67,0,M,BCR,RET,M,0.0,2016-10-13,948.4615385,8.73150684931507,13.441095890410958,1,0,0.0,0.0,0
80588,66,1,W,HGH,RET,F,189.4519231,2015-09-29,0.0,8.73150684931507,20.443835616438356,1,0,5.249399790537061,0.0,0
82576,53,4,M,HGH,STE,F,172.4175385,2012-12-26,3126.022692,11.07123287671233,28.364383561643837,0,0,5.155702203983674,0.0,0
82574,66,4,M,HGH,RET,M,161.4230769,2013-04-26,2956.038462,8.73150684931507,44.79178082191781,1,0,5.090204516770383,0.0,0
80575,62,3,M,HGH,RET,F,194.5616154,2014-02-14,238.4472308,8.73150684931507,39.45753424657534,1,0,5.275875498056774,0.0,0
80577,67,5,M,HGH,RET,M,221.9178462,2011-11-15,3714.807692,8.73150684931507,60.0,1,0,5.4068033008925935,0.0,0
82696,60,4,M,HGH,RET,F,174.559,2012-09-04,1580.769231,8.73150684931507,40.78904109589041,1,0,5.167975168745483,0.0,0
80578,63,4,M,HGH,RET,M,150.6424615,2012-10-22,1067.019231,8.73150684931507,60.0,1,0,5.021525523040788,0.0,0
82549,67,8,M,HGH,RET,F,209.7073846,2009-02-27,3556.730769,8.73150684931507,28.843835616438355,1,0,5.3504703681314325,0.0,0
81525,67,6,M,HGH,RET,M,248.6257692,2011-01-26,2055.0,8.73150684931507,39.78630136986301,1,0,5.519962873153365,0.0,0
